,word,score,frequency,feature_proportion,eojeol_proportion,josa_variety,unique_josa_proportion
41279,1960년대,0.9998891666666666,48,0.75,0.8333333333333334,2,1.0
41280,지스타,0.9997535,20,0.6666666666666666,0.7,3,1.0
41281,건축,0.8588425633802818,423,0.2022792022792023,0.1702127659574468,14,0.8235294117647058
41282,최상층,0.6664915555555555,15,1.0,0.4,2,0.6666666666666666
41283,농산어촌,0.999867,15,0.6,0.3333333333333333,1,1.0
41284,닭장,0.8346323333333334,4,0.75,0.0,3,1.0
41285,운용기술,0.0,7,0.0,1.0,0,0.0
41286,고소득자,0.8570084285714286,14,0.875,0.42857142857142855,4,0.8
41287,반대주주,0.0,4,0.0,1.0,0,0.0
41288,문명사,0.9997367500000001,14,0.5714285714285714,0.0,3,1.0
41289,음역,0.40172659999999993,8,0.7142857142857143,0.125,2,0.5
41290,제약업,0.99972,51,0.0392156862745098,0.0,1,1.0
41291,증대,0.9110035645161291,100,0.8157894736842105,0.24,14,0.9333333333333333
41292,치료법,0.8135581249999999,46,0.9523809523809523,0.08695652173913043,7,0.875
41293,친척,0.8754266875,38,0.5333333333333333,0.21052631578947367,8,0.8888888888888888
41294,이슬람국가,0.999197,66,1.0,0.9393939393939394,3,1.0
41295,팀워크,0.998667,59,1.0,0.22033898305084745,5,1.0
41296,해양보호구역대회,0.999707,4,1.0,0.75,1,1.0
41297,자본재,0.93776,7,1.0,0.8571428571428571,1,1.0
41298,확신,0.8376556666666668,109,0.6057692307692307,0.045871559633027525,18,0.9473684210526315
41299,지지대,0.998014,18,0.7857142857142857,0.2222222222222222,2,1.0
41300,소형가전,0.5931954545454545,15,0.9166666666666666,0.2,3,0.75
41301,월급날,0.9991850000000001,11,0.9,0.09090909090909091,1,1.0
41302,조그마,1.0,24,1.0,0.0,1,1.0
41303,27개국,0.666578,4,1.0,0.25,1,0.5
41304,44배,0.8112569000000001,21,1.0,0.5238095238095238,4,1.0
41305,미군기지,0.9994010476190477,29,1.0,0.27586206896551724,4,1.0
41306,변압기,0.99972,11,0.5,0.8181818181818182,1,1.0
41307,협의채널,0.669787,3,1.0,0.0,2,1.0
41308,필모,0.9687335,15,0.13333333333333333,0.0,2,1.0
41309,인력투입,0.999913,3,1.0,0.6666666666666666,1,1.0
41310,전인혁,0.74938875,11,1.0,0.6363636363636364,1,0.5
41311,세무조사,0.9436109452054795,86,0.9605263157894737,0.11627906976744186,6,0.8571428571428571
41312,600억원,0.7021225999999999,20,1.0,0.25,5,0.8333333333333334
41313,육지생활,0.99972,4,1.0,0.0,1,1.0
41314,유머감각,0.7934295833333334,12,1.0,0.0,3,1.0
41315,13차례,0.99972,13,1.0,0.0,1,1.0
41316,휴머니즘,0.6695443333333332,3,1.0,0.0,2,1.0
41317,숙고,0.9954368333333333,49,1.0,0.02040816326530612,4,1.0
41318,제3당,0.9999335,6,0.8,0.16666666666666666,2,1.0
41319,열성적,0.999549,3,1.0,0.0,2,1.0
41320,인간형,0.999185,7,1.0,0.8571428571428571,1,1.0
41321,문학상,0.6057263793103449,51,0.9666666666666667,0.4117647058823529,5,0.8333333333333334
41322,싱크로율,0.5666076875,22,1.0,0.2727272727272727,3,1.0
41323,하수,0.5014273333333333,58,0.1276595744680851,0.1896551724137931,3,0.6
41324,무안,0.35711242857142855,73,0.6363636363636364,0.6986301369863014,3,0.6
41325,엉덩,0.9996689062499999,45,0.7111111111111111,0.0,3,1.0
41326,삭제,0.9944066229508197,100,0.8026315789473685,0.24,22,1.0
41327,128명,0.9171158333333332,8,1.0,0.25,3,1.0
41328,공동투자사업계약,0.5013029999999999,9,0.75,0.5555555555555556,2,0.6666666666666666
41329,환경미화원,0.999549,7,1.0,0.7142857142857143,2,1.0
41330,79개,0.999605,13,0.75,0.6923076923076923,1,1.0
41331,부지런,0.9952015555555557,22,0.4090909090909091,0.0,3,1.0
41332,질병매개곤충,0.999913,4,1.0,0.0,1,1.0
41333,일정기간,0.998681,6,1.0,0.8333333333333334,1,1.0
41334,총장선출제도,0.9996923333333333,9,1.0,0.3333333333333333,2,1.0
41335,길치임,0.504724,14,1.0,0.0,1,1.0
41336,으름장,0.5048385555555555,9,1.0,0.0,2,1.0
41337,파생상품,0.9290328571428572,54,0.3181818181818182,0.5925925925925926,5,1.0
41338,여학생,0.4723686666666666,42,0.6206896551724138,0.30952380952380953,5,0.7142857142857143
41339,주민투표,0.9163045833333333,13,1.0,0.07692307692307693,1,0.5
41340,42호선,0.999913,5,1.0,0.0,1,1.0
41341,70세,0.99889775,11,1.0,0.6363636363636364,4,1.0
41342,용도변경,0.0,3,0.0,1.0,0,0.0
41343,이중,0.9646381228070176,715,0.10196779964221825,0.21818181818181817,5,0.8333333333333334
41344,고북면,0.999867,4,1.0,0.5,1,1.0
41345,처신,0.8889671428571428,23,0.6666666666666666,0.08695652173913043,12,1.0
41346,급작,1.0,9,0.5555555555555556,0.0,2,1.0
41347,비호,0.9865989999999999,30,0.27586206896551724,0.03333333333333333,5,1.0
41348,사상체질,0.0,3,0.0,1.0,0,0.0
41349,생태하천복원,0.6697226666666666,22,0.35294117647058826,0.22727272727272727,2,1.0
41350,보수주의,0.4999335,10,0.2222222222222222,0.1,1,0.5
41351,물고기,0.8159827142857142,31,0.6086956521739131,0.25806451612903225,7,0.7777777777777778
41352,13조,0.99972,17,0.07142857142857142,0.17647058823529413,1,1.0
41353,105만건,0.504724,5,1.0,0.0,1,1.0
41354,개발정책,0.999913,5,1.0,0.8,1,1.0
41355,비용통제,0.0,4,0.0,1.0,0,0.0
41356,전통음식,0.8338609999999999,10,1.0,0.4,4,1.0
41357,종국적,0.99979375,4,1.0,0.0,2,1.0
41358,기술사업화,0.9997505555555555,36,1.0,0.75,2,1.0
41359,앉히기,0.99883,3,1.0,0.6666666666666666,1,1.0
41360,가격동향,0.6697226666666666,10,1.0,0.4,2,1.0
41361,367억원,0.8347246666666667,3,1.0,0.0,2,1.0
41362,중심부,0.9955918000000001,18,1.0,0.16666666666666666,5,1.0
41363,기대감,0.6897927889908256,676,1.0,0.03254437869822485,12,0.9230769230769231
41364,분쟁조정신청,0.875971,4,1.0,0.0,2,1.0
41365,1920년대,0.9826658181818182,22,1.0,0.5,5,1.0
41366,손해배상책임,0.7025083999999999,5,1.0,0.0,2,1.0
41367,아웅다웅,0.9649036666666667,8,1.0,0.625,2,1.0
41368,원론,0.6930643999999999,32,0.15625,0.0,3,1.0
41369,헤어제품,0.7522154999999999,8,1.0,0.75,2,1.0
41370,내제,0.9973993333333334,3,1.0,0.0,3,1.0
41371,연구강사,0.7127432857142857,10,1.0,0.3,2,0.6666666666666666
41372,신전,0.7522154999999999,5,0.5,0.2,2,1.0
41373,미쓰오카,0.4998960833333333,22,0.75,0.2727272727272727,4,0.8
41374,비선논쟁,0.9991850000000001,3,1.0,0.0,1,1.0
41375,노벨과학상,0.504724,7,1.0,0.8571428571428571,1,1.0
41376,스트레인지,0.7773765555555555,102,1.0,0.9117647058823529,3,0.75
41377,돌잡,0.999185,17,1.0,0.0,1,1.0
41378,성신여대,0.93776,28,1.0,0.9642857142857143,1,1.0
41379,내각,0.3195251818181818,16,0.7857142857142857,0.125,4,0.8
41380,미주법인,0.6284697499999999,5,1.0,0.2,2,1.0
41381,민중,0.6727733437499999,112,0.2962962962962963,0.03571428571428571,6,0.75
41382,시아마크,0.3998944,7,1.0,0.2857142857142857,2,0.6666666666666666
41383,시가총액,0.5580024615384614,150,0.9285714285714286,0.8133333333333334,5,0.8333333333333334
41384,톱10,0.9997190000000001,21,0.8666666666666667,0.2857142857142857,2,1.0
41385,여타,0.999867,41,0.5,0.8048780487804879,1,1.0
41386,해양환경관리공단,0.9998535,4,1.0,0.5,2,1.0
41387,사건사고,0.998082,4,1.0,0.5,2,1.0
41388,강원도교육청,0.5712197142857143,12,1.0,0.4166666666666667,3,0.75
41389,예술체험,0.999725,3,0.5,0.3333333333333333,1,1.0
41390,손님,0.7746679361702128,279,0.746031746031746,0.0967741935483871,15,0.8823529411764706
41391,소방대원들,0.7858069999999999,7,1.0,0.0,2,0.6666666666666666
41392,연예매체,0.99972,18,1.0,0.9444444444444444,1,1.0
41393,코오롱인더스트리,0.999867,4,1.0,0.75,1,1.0
41394,기호,0.9952203571428572,64,0.28,0.21875,3,1.0
41395,탈당의사,0.999605,7,1.0,0.0,1,1.0
41396,관광시설,0.504724,5,1.0,0.8,1,1.0
41397,코멘트,0.9540935090909091,55,1.0,0.0,5,0.8333333333333334
41398,추출,0.9835908787878789,136,0.28695652173913044,0.15441176470588236,10,1.0
41399,방송프로그램,0.8502366,22,1.0,0.5454545454545454,4,0.8
41400,교육활동,0.999185,3,1.0,0.6666666666666666,1,1.0
41401,구매율,0.599511,12,1.0,0.16666666666666666,1,0.5
41402,시뮬레이션,0.75222575,23,0.7272727272727273,0.5217391304347826,5,1.0
41403,9000만달러,0.999867,5,1.0,0.8,1,1.0
41404,절개,0.9811402857142857,14,0.6363636363636364,0.21428571428571427,4,1.0
41405,고퀄리티,0.9997796666666666,39,1.0,0.8461538461538461,2,1.0
41406,인권대사,0.999867,3,1.0,0.3333333333333333,1,1.0
41407,강사들,0.60059044,25,1.0,0.0,4,0.8
41408,추수,0.9993335,8,0.6666666666666666,0.25,3,1.0
41409,익룡,0.99979675,5,1.0,0.2,3,1.0
41410,신용재,0.5932646041666666,82,0.9795918367346939,0.4024390243902439,3,0.75
41411,124,0.4757125,41,0.08,0.3902439024390244,1,0.5
41412,페이스북,0.8158260996441282,640,0.9859649122807017,0.5546875,16,0.8888888888888888
41413,건강이상,0.9991850000000001,3,1.0,0.0,1,1.0
41414,원수,0.8479662857142857,14,0.6363636363636364,0.21428571428571427,4,0.8
41415,해조류협회,0.0,3,0.0,1.0,0,0.0
41416,연기냄새,0.999605,3,1.0,0.0,1,1.0
41417,치매예방,0.7523185,3,1.0,0.3333333333333333,2,1.0
41418,새집,0.8347246666666667,27,0.125,0.1111111111111111,2,1.0
41419,가계자산,0.0,4,0.0,1.0,0,0.0
41420,오색단풍,0.9996255000000001,4,1.0,0.0,3,1.0
41421,등급제,0.74970375,7,1.0,0.42857142857142855,1,0.5
41422,와해,0.93776,5,0.6666666666666666,0.4,1,1.0
41423,당번,0.7519605,3,1.0,0.3333333333333333,2,1.0
41424,10범,0.9008383999999999,27,0.625,0.7037037037037037,2,1.0
41425,임지연,0.999185,23,1.0,0.9565217391304348,1,1.0
41426,씨네큐브,0.9790580000000001,4,1.0,0.25,2,1.0
41427,주가흐름,0.75276475,9,1.0,0.1111111111111111,4,1.0
41428,엄밀,0.9985055714285714,9,0.7777777777777778,0.0,2,1.0
41429,모미,0.999185,8,1.0,0.0,1,1.0
41430,탈환,0.9238547073170731,89,0.6029411764705882,0.23595505617977527,16,1.0
41431,성립요건,0.999185,3,1.0,0.6666666666666666,1,1.0
41432,방어용,0.9996406666666666,4,1.0,0.25,3,1.0
41433,교사,0.6541936424870466,333,0.8109243697478992,0.2852852852852853,23,0.8518518518518519
41434,무비채널,0.7169851428571429,20,1.0,0.65,2,1.0
41435,해사안전법,0.5014813333333333,7,1.0,0.5714285714285714,2,0.6666666666666666
41436,정준호씨,0.5999209999999999,5,1.0,0.0,2,0.6666666666666666
41437,트레커,0.99883,3,0.3333333333333333,0.0,1,1.0
41438,학술적,0.999725,4,1.0,0.5,1,1.0
41439,길목,0.9234868461538462,15,0.9285714285714286,0.06666666666666667,3,1.0
41440,온배수,0.9916817777777778,17,0.9,0.4117647058823529,5,1.0
41441,발사,0.9085390256157636,1568,0.8727429062768701,0.2582908163265306,62,0.9538461538461539
41442,다문화지원센터,0.99883,5,1.0,0.2,1,1.0
41443,회전거래,0.999605,3,1.0,0.3333333333333333,1,1.0
41444,낭만,0.7944116984126984,251,0.27631578947368424,0.09163346613545817,8,0.8888888888888888
41445,통행여건,0.999185,14,1.0,0.8571428571428571,1,1.0
41446,홍범도,0.93776,6,1.0,0.5,1,1.0
41447,중고물품,0.999913,8,1.0,0.875,1,1.0
41448,세종시장,0.49976299999999996,4,1.0,0.0,2,0.6666666666666666
41449,복근,0.5837131666666667,13,1.0,0.07692307692307693,2,0.6666666666666666
41450,심혈,0.504724,114,0.543859649122807,0.0,1,1.0
41451,엘살바도르,0.93776,3,1.0,0.6666666666666666,1,1.0
41452,진상조사,0.9447826666666665,23,0.45,0.13043478260869565,4,1.0
41453,신협,0.6662242222222222,19,0.6923076923076923,0.3157894736842105,4,0.8
41454,터치다운,0.504724,9,1.0,0.3333333333333333,1,1.0
41455,영어교육도시,0.999275,8,0.6666666666666666,0.625,2,1.0
41456,최무룡,0.9549023636363636,11,1.0,0.0,3,1.0
41457,인정,0.9505770720973783,1446,0.8234387047031612,0.10304287690179806,82,0.9879518072289156
41458,곳에서,0.30174955555555555,162,1.0,0.8888888888888888,3,0.75
41459,문화기술대학원,0.0,7,0.0,1.0,0,0.0
41460,과녁,0.37880074999999996,11,0.6666666666666666,0.45454545454545453,2,0.6666666666666666
41461,부위별,0.99883,6,1.0,0.6666666666666666,1,1.0
41462,12개교,0.997334,3,1.0,0.0,1,1.0
41463,나지,0.8693477272727272,111,0.36666666666666664,0.7297297297297297,2,0.6666666666666666
41464,코오롱스포츠,0.29968059999999996,13,1.0,0.23076923076923078,3,0.75
41465,적정,0.9993547441860465,252,0.38565022421524664,0.11507936507936507,6,1.0
41466,귀차니즘,0.87604575,5,1.0,0.2,3,1.0
41467,심사기관,0.6663016666666667,3,1.0,0.0,2,0.6666666666666666
41468,10만명,0.7026646999999999,41,0.7692307692307693,0.36585365853658536,4,1.0
41469,기암괴석,0.8534416470588235,21,0.9444444444444444,0.14285714285714285,6,0.8571428571428571
41470,동원,0.9915050859728508,304,0.7892857142857143,0.07894736842105263,35,1.0
41471,인텔리전스,0.8448520769230771,18,1.0,0.2777777777777778,3,0.75
41472,박은태,0.997693,6,1.0,0.6666666666666666,2,1.0
41473,형평성,0.6368302666666668,34,1.0,0.5588235294117647,4,1.0
41474,인터폴,0.6531693,18,1.0,0.4444444444444444,3,1.0
41475,교체비용,0.504724,7,1.0,0.5714285714285714,1,1.0
41476,파업,0.7348307581227436,1020,0.8864,0.3872549019607843,26,0.9629629629629629
41477,물가상승률,0.4810399019607843,67,1.0,0.23880597014925373,5,0.8333333333333334
41478,교통약자,0.835163,6,1.0,0.5,2,1.0
41479,주관사,0.7489099583333334,29,0.96,0.13793103448275862,3,0.75
41480,양서,0.3332016666666667,5,0.6,0.0,1,0.5
41481,강서구,0.999867,49,0.6666666666666666,0.8775510204081632,1,1.0
41482,시흥캠퍼스,0.8902815,79,1.0,0.5949367088607594,6,0.8571428571428571
41483,정기주주총회,0.9731145714285715,11,1.0,0.36363636363636365,3,1.0
41484,8660명,0.999185,5,1.0,0.0,1,1.0
41485,커리어,0.9988863333333334,27,0.2727272727272727,0.5925925925925926,3,1.0
41486,영상메시지,0.9996816666666667,4,1.0,0.25,2,1.0
41487,본청,0.9997076190476191,65,1.0,0.35384615384615387,2,1.0
41488,여성리더,0.7033200000000001,48,0.08333333333333333,0.0,1,0.5
41489,대륙고기압,0.9994123333333333,3,1.0,0.0,2,1.0
41490,품안,0.999769,3,1.0,0.0,2,1.0
41491,재고용,0.5,3,0.6666666666666666,0.0,1,0.5
41492,사례조사보고서,0.999605,4,1.0,0.0,1,1.0
41493,생산물량,0.252362,3,1.0,0.3333333333333333,1,0.5
41494,중구난방,0.999725,3,0.5,0.3333333333333333,1,1.0
41495,남반구,0.9996625,5,1.0,0.2,2,1.0
41496,종결,0.7362507826086957,38,0.6764705882352942,0.10526315789473684,10,0.9090909090909091
41497,사업목적,0.786243857142857,7,1.0,0.0,4,0.8
41498,영화계,0.9589294615384616,43,0.9285714285714286,0.3488372093023256,7,0.875
41499,한국어교사,0.999605,3,1.0,0.6666666666666666,1,1.0
41500,소심함,0.989959,6,0.8333333333333334,0.0,3,1.0
41501,연산동,0.99972,16,1.0,0.9375,1,1.0
41502,준법감시인,0.999293,10,1.0,0.5,2,1.0
41503,정확성,0.8347262222222223,11,1.0,0.18181818181818182,4,1.0
41504,9월12일,1.0,9,1.0,0.8888888888888888,1,1.0
41505,105명,0.62850975,4,1.0,0.0,2,1.0
41506,지원현황,0.8760675,5,1.0,0.2,3,1.0
41507,증인신문,0.252362,5,1.0,0.2,1,0.5
41508,기관,0.7425331276824035,1953,0.5434402332361516,0.12186379928315412,28,0.9032258064516129
41509,표제작,0.9997233333333333,3,1.0,0.0,2,1.0
41510,쌓아올리기,0.93776,7,1.0,0.7142857142857143,1,1.0
41511,중진,0.5015746666666666,75,0.05263157894736842,0.24,2,0.6666666666666666
41512,재점검,0.9955025555555554,11,1.0,0.18181818181818182,6,1.0
41513,465,0.951425,29,0.03571428571428571,0.034482758620689655,1,1.0
41514,이끌어내기,0.62924625,9,1.0,0.5555555555555556,2,1.0
41515,대지조성공사,0.599763,6,1.0,0.16666666666666666,1,0.5
41516,햄릿,0.999867,4,1.0,0.75,1,1.0
41517,수상작,0.6716946052631578,64,0.76,0.21875,6,0.75
41518,시찰,0.8200008461538462,49,0.8666666666666667,0.08163265306122448,9,1.0
41519,지부장,0.9285477142857143,24,1.0,0.7083333333333334,2,1.0
41520,병리,0.999913,12,0.6666666666666666,0.0,1,1.0
41521,물탱크,0.7663761333333334,39,1.0,0.6153846153846154,7,0.875
41522,청년인턴제,0.999605,3,1.0,0.6666666666666666,1,1.0
41523,사법,0.9996965,146,0.03636363636363636,0.2465753424657534,2,1.0
41524,탈출구,0.5888903333333333,6,1.0,0.0,5,1.0
41525,1만대,0.9984695,6,1.0,0.6666666666666666,2,1.0
41526,적극성,0.801613,6,1.0,0.16666666666666666,4,1.0
41527,스쿨존,0.999707,4,1.0,0.75,1,1.0
41528,케이스포츠,0.999867,32,0.05263157894736842,0.40625,1,1.0
41529,표준연,0.624880125,17,0.8888888888888888,0.47058823529411764,2,0.6666666666666666
41530,꾸밈,0.9411285294117647,17,1.0,0.0,3,0.75
41531,적응,0.9316099259259258,111,0.5625,0.13513513513513514,14,1.0
41532,철강재,0.998667,7,1.0,0.7142857142857143,2,1.0
41533,기겁,0.747161,5,1.0,0.2,3,1.0
41534,천체물리학,0.8,5,1.0,0.0,1,0.5
41535,봉황섬,0.40172659999999993,8,1.0,0.375,2,0.6666666666666666
41536,견지,0.991691125,16,1.0,0.0,7,1.0
41537,특별강좌,0.9996625,4,1.0,0.5,2,1.0
41538,1000여개,0.9998136666666667,9,1.0,0.6666666666666666,2,1.0
41539,발원지,0.999605,3,0.3333333333333333,0.0,1,1.0
41540,컨벤션센터,0.9687335,14,1.0,0.42857142857142855,2,1.0
41541,제어학,0.9999129999999999,3,1.0,0.0,1,1.0
41542,지넥스트센터,0.28560142857142856,16,1.0,0.5625,1,0.5
41543,유엔기념공원,0.99972,4,1.0,0.75,1,1.0
41544,검거되기,0.7528775,3,1.0,0.3333333333333333,2,1.0
41545,무의미,0.9989287333333333,18,0.8333333333333334,0.0,4,1.0
41546,교육연구관,0.9170175,13,1.0,0.5384615384615384,3,1.0
41547,다대동,0.999805,8,1.0,0.5,3,1.0
41548,민간주도형,0.0,3,0.0,1.0,0,0.0
41549,900원,0.9296967042253521,113,0.8452380952380952,0.25663716814159293,7,0.7777777777777778
41550,뼛속,0.99961,5,1.0,0.2,1,1.0
41551,채용,0.8680317423728814,810,0.5286738351254481,0.3111111111111111,40,0.975609756097561
41552,태생,0.9996144285714286,13,0.5833333333333334,0.07692307692307693,5,1.0
41553,책무,0.9992243333333334,15,0.5,0.2,4,1.0
41554,스타제국,0.5622596875,93,0.9795918367346939,0.4731182795698925,6,0.8571428571428571
41555,감시망,0.8346073333333334,3,1.0,0.0,3,1.0
41556,한강수변,0.999867,3,1.0,0.0,1,1.0
41557,일자리,0.9431296414634145,857,0.8367346938775511,0.4282380396732789,13,0.8125
41558,얼음정수기,0.9997135,8,1.0,0.5,2,1.0
41559,공익,0.875904125,115,0.08888888888888889,0.21739130434782608,3,1.0
41560,들기름,0.999725,3,0.3333333333333333,0.0,1,1.0
41561,신동엽,0.4165599583333333,28,0.96,0.10714285714285714,3,0.75
41562,외환위기,0.9532854999999999,31,1.0,0.6129032258064516,7,1.0
41563,김제동씨,0.7843058571428572,14,1.0,0.0,3,0.75
41564,어느정도,0.5285909999999999,21,1.0,0.9047619047619048,2,1.0
41565,씨넷,0.4995925,9,1.0,0.7777777777777778,1,0.5
41566,판매법인,0.9994376,5,1.0,0.0,3,1.0
41567,1조2500억원,0.9995433333333335,4,1.0,0.25,3,1.0
41568,로고,0.9957175833333335,106,0.7058823529411765,0.3584905660377358,5,1.0
41569,로봇사업부,0.93776,3,1.0,0.0,1,1.0
41570,토지대장,0.99972,6,0.75,0.3333333333333333,1,1.0
41571,서울남부지법,0.99972,11,1.0,0.9090909090909091,1,1.0
41572,회사별,1.0,3,1.0,0.6666666666666666,1,1.0
41573,호남지역,0.9997935,11,0.2222222222222222,0.18181818181818182,2,1.0
41574,11월10일,0.504724,9,0.3333333333333333,0.6666666666666666,1,1.0
41575,제안자,1.0,7,0.6,0.2857142857142857,1,1.0
41576,출판기념회,0.7052122857142857,11,1.0,0.36363636363636365,3,0.75
41577,발상지,0.8427234,7,1.0,0.2857142857142857,3,1.0
41578,합주,0.2509591666666667,9,0.75,0.1111111111111111,2,0.5
41579,정제,0.74119575,30,0.2962962962962963,0.1,4,0.6666666666666666
41580,항우울제,0.9986430000000001,13,0.7272727272727273,0.15384615384615385,2,1.0
41581,유사점,0.999567142857143,8,1.0,0.125,2,1.0
41582,이평,0.99883,6,1.0,0.0,1,1.0
41583,합격자들,0.2726951818181818,11,1.0,0.0,2,0.6666666666666666
41584,7080,0.951425,5,0.3333333333333333,0.4,1,1.0
41585,까다,1.0,95,0.7263157894736842,0.0,7,1.0
41586,베로네제,0.999605,3,1.0,0.6666666666666666,1,1.0
41587,쿠킹쇼,0.999605,4,1.0,0.75,1,1.0
41588,3천217만원,0.87597475,4,1.0,0.0,2,1.0
41589,전자악기,0.93776,4,1.0,0.5,1,1.0
41590,서예박물관,0.999185,3,0.6666666666666666,0.0,1,1.0
41591,기술지원센터,0.0,8,0.0,1.0,0,0.0
41592,사회보장제도,0.9984695,4,1.0,0.5,2,1.0
41593,수변,0.9998842499999999,36,0.25806451612903225,0.1388888888888889,2,1.0
41594,방제장비,0.9996923333333333,7,1.0,0.5714285714285714,2,1.0
41595,유리병,0.9997200000000002,11,1.0,0.5454545454545454,1,1.0
41596,소요공사비,0.3332016666666667,3,1.0,0.0,1,0.5
41597,도로교통,0.999867,19,0.05555555555555555,0.05263157894736842,1,1.0
41598,273억원,0.504724,4,1.0,0.0,1,1.0
41599,자율주행차량,0.6459985714285714,7,1.0,0.0,2,1.0
41600,80여개,0.999707,19,0.07692307692307693,0.3157894736842105,1,1.0
41601,소변,0.7450852571428571,46,0.9722222222222222,0.21739130434782608,6,1.0
41602,구인광고,0.6664033333333333,3,1.0,0.0,1,0.5
41603,도시정비사업,0.9997134642857144,32,1.0,0.125,5,1.0
41604,급성,0.999867,91,0.012195121951219513,0.0989010989010989,1,1.0
41605,민가,0.9871448,5,1.0,0.0,4,1.0
41606,에메랄드,0.93776,16,0.2,0.6875,1,1.0
41607,유아용품,0.752362,16,0.8888888888888888,0.4375,2,1.0
41608,25곳,0.7797528888888888,11,1.0,0.18181818181818182,3,1.0
41609,예결위,0.7992716,34,0.29411764705882354,0.5,3,0.75
41610,자리,0.9275846890710382,2254,0.895741556534508,0.09361135758651287,50,0.8928571428571429
41611,실황,0.3925631111111111,11,0.9,0.09090909090909091,1,0.5
41612,5000억원,0.7514043333333333,21,0.8,0.2857142857142857,5,0.8333333333333334
41613,경남도,0.4994657868852459,130,0.6039603960396039,0.2230769230769231,6,0.75
41614,여자어린이,0.6656463333333333,3,1.0,0.0,2,0.6666666666666666
41615,정팔씨,0.49217012499999996,8,1.0,0.0,2,0.6666666666666666
41616,창업지원사업,0.504724,5,1.0,0.8,1,1.0
41617,설하윤,0.999185,13,1.0,0.0,1,1.0
41618,컵라면,0.7213364999999999,18,1.0,0.1111111111111111,5,1.0
41619,봉화의병,0.333289,10,0.3333333333333333,0.1,1,0.5
41620,기동검수반,0.999185,5,1.0,0.0,1,1.0
41621,구구단,0.999185,20,1.0,0.95,1,1.0
41622,10여발,0.7713394615384614,15,1.0,0.13333333333333333,2,1.0
41623,140여명,0.999185,4,1.0,0.0,1,1.0
41624,독자생존,0.9995259999999999,4,1.0,0.0,2,1.0
41625,25억,0.999725,32,0.041666666666666664,0.25,1,1.0
41626,만세,0.8326256666666666,31,0.2,0.03225806451612903,2,0.6666666666666666
41627,잠입,0.9914104,14,1.0,0.6428571428571429,2,1.0
41628,선거비용,0.6136438888888889,14,1.0,0.35714285714285715,2,0.6666666666666666
41629,청자편,0.999913,5,1.0,0.8,1,1.0
41630,30시간,0.9990273333333334,6,1.0,0.5,2,1.0
41631,할머님들,1.0,4,1.0,0.0,1,1.0
41632,복판,0.801719,6,1.0,0.16666666666666666,3,1.0
41633,단풍여행,0.0,6,0.0,1.0,0,0.0
41634,다방향,0.999867,3,1.0,0.0,1,1.0
41635,이어링,0.8347246666666667,3,1.0,0.0,2,1.0
41636,생활소품,0.9998876666666666,49,0.5217391304347826,0.5306122448979592,3,1.0
41637,방정식,0.7521582499999999,4,1.0,0.0,3,1.0
41638,희현,0.8331969523809525,25,1.0,0.16,5,0.8333333333333334
41639,악재,0.9144542450980392,149,0.8095238095238095,0.15436241610738255,11,0.8461538461538461
41640,날씨,0.9125160775193798,356,0.9626865671641791,0.24719101123595505,17,0.85
41641,공포방송,0.504724,3,1.0,0.3333333333333333,1,1.0
41642,합당,0.8780460606060606,47,0.868421052631579,0.19148936170212766,10,0.9090909090909091
41643,패소판결,0.989933,3,1.0,0.6666666666666666,1,1.0
41644,배드민턴,0.4995925,18,0.2222222222222222,0.5,1,0.5
41645,302억원,0.8016449999999999,6,1.0,0.16666666666666666,4,1.0
41646,부동산담보대출,0.6661233333333333,6,0.6,0.16666666666666666,1,0.5
41647,빅히트엔터테인먼트,0.6664416666666667,17,1.0,0.8235294117647058,2,0.6666666666666666
41648,선박금융,0.0,31,0.0,1.0,0,0.0
41649,경제관계장관회의,0.8849871111111112,25,1.0,0.28,4,0.8
41650,대대,0.599298,144,0.03546099290780142,0.020833333333333332,1,0.5
41651,홍종현,0.363402,15,1.0,0.26666666666666666,2,0.6666666666666666
41652,아트갤러리,0.999688,4,1.0,0.0,3,1.0
41653,무민,0.99989,9,1.0,0.7777777777777778,2,1.0
41654,바닷,0.9973340000000002,73,0.1780821917808219,0.0,1,1.0
41655,크롬북,0.3331753333333333,11,1.0,0.45454545454545453,2,0.6666666666666666
41656,3초,0.9867611666666667,12,1.0,0.5,3,1.0
41657,현장접수,0.0,4,0.0,1.0,0,0.0
41658,지역성,0.669816,3,1.0,0.0,2,1.0
41659,원문,0.5564544444444445,13,1.0,0.3076923076923077,5,0.7142857142857143
41660,제일건설,0.33716999999999997,9,1.0,0.6666666666666666,1,0.5
41661,누리집,0.9446942777777778,32,1.0,0.4375,6,1.0
41662,성과보고회,0.7141077142857143,7,1.0,0.0,3,0.75
41663,함포,0.9906202666666667,17,1.0,0.11764705882352941,5,1.0
41664,극도,0.9995144199999999,50,1.0,0.0,2,1.0
41665,민생문제,0.99972,7,1.0,0.8571428571428571,1,1.0
41666,19개국,0.999867,17,1.0,0.8823529411764706,1,1.0
41667,자차,0.999605,3,0.3333333333333333,0.0,1,1.0
41668,1박,0.8347865,131,0.08571428571428572,0.46564885496183206,4,1.0
41669,산전,0.610187911111111,161,0.9375,0.40372670807453415,5,0.8333333333333334
41670,1000종,0.87570025,13,1.0,0.6923076923076923,3,1.0
